step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,24,24,0.03414,0.02349,0.07046,0.00000,0.00000,0.00481,8.27,0.00,0.161,269,116.9
5,5.0,29,29,0.03834,0.02797,0.08391,0.00000,0.00000,0.01003,8.27,0.00,0.161,279,125.9
6,6.0,33,33,0.04150,0.03146,0.09439,0.00000,0.00000,0.01602,8.27,0.00,0.161,300,142.9
7,7.0,34,34,0.04248,0.03233,0.09698,0.00000,0.00000,0.02267,8.27,0.00,0.162,320,157.0
8,8.0,34,34,0.04274,0.03233,0.09698,0.00000,0.00000,0.03008,8.27,0.00,0.162,341,173.8
9,9.0,34,34,0.04319,0.03233,0.09698,0.00000,0.00000,0.03781,8.27,0.00,0.162,353,181.0
10,10.0,34,34,0.04361,0.03233,0.09698,0.00000,0.00000,0.04562,8.27,0.00,0.163,354,182.8
11,11.0,34,34,0.04404,0.03233,0.09698,0.00000,0.00000,0.05346,8.27,0.00,0.163,354,183.5
12,12.0,34,34,0.04448,0.03233,0.09698,0.00000,0.00000,0.06132,8.27,0.00,0.163,354,184.0
13,13.0,34,34,0.04493,0.03233,0.09698,0.00000,0.00000,0.06920,8.27,0.00,0.163,354,184.3
14,14.0,34,34,0.04538,0.03233,0.09698,0.00000,0.00000,0.07708,8.27,0.00,0.163,354,184.5
15,15.0,34,34,0.04586,0.03233,0.09698,0.00000,0.00000,0.08497,8.27,0.00,0.163,354,184.6
16,16.0,34,34,0.04634,0.03233,0.09698,0.00000,0.00000,0.09284,8.27,0.00,0.164,354,184.6
17,17.0,34,34,0.04681,0.03233,0.09698,0.00000,0.00000,0.10072,8.27,0.00,0.164,354,184.6
18,18.0,29,34,0.04729,0.03233,0.09698,0.00000,0.00000,0.10859,8.27,0.00,0.164,354,184.5
19,19.0,20,34,0.04776,0.03233,0.09698,0.00000,0.00000,0.11646,8.27,0.00,0.164,354,184.5
20,20.0,11,34,0.04822,0.03233,0.09698,0.00000,0.00000,0.12432,8.27,0.00,0.164,354,184.4
21,21.0,1,35,0.04947,0.03318,0.09954,0.00000,0.00000,0.13188,8.27,0.00,0.164,345,177.3
22,22.0,3,37,0.05134,0.03488,0.10464,0.00000,0.00000,0.13910,8.27,0.00,0.164,336,169.6
23,23.0,15,50,0.06092,0.04546,0.13639,0.00000,0.00000,0.14498,8.27,0.00,0.164,284,138.6
24,24.0,13,52,0.06259,0.04702,0.14107,0.00000,0.00000,0.14898,8.27,0.00,0.165,193,97.2
25,25.0,9,52,0.06317,0.04702,0.14107,0.00000,0.00000,0.15391,8.27,0.00,0.165,257,118.9
26,26.0,2,53,0.06426,0.04780,0.14340,0.00000,0.00000,0.16169,8.27,0.00,0.165,371,184.6
27,27.0,3,55,0.06621,0.04934,0.14801,0.00000,0.00000,0.16925,8.27,0.00,0.166,363,178.8
28,28.0,3,55,0.06660,0.04934,0.14801,0.00000,0.00000,0.17636,8.27,0.00,0.166,351,168.8
29,29.0,0,55,0.06613,0.04934,0.14801,0.00000,0.00000,0.18155,8.27,0.00,0.166,254,122.8
