step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,24,24,0.03429,0.02349,0.07046,0.00000,0.00000,0.00445,8.27,0.00,0.161,269,108.6
5,5.0,29,29,0.03860,0.02797,0.08391,0.00000,0.00000,0.00916,8.27,0.00,0.161,279,114.4
6,6.0,33,33,0.04189,0.03146,0.09439,0.00000,0.00000,0.01447,8.27,0.00,0.161,300,127.9
7,7.0,35,35,0.04379,0.03318,0.09954,0.00000,0.00000,0.02018,8.27,0.00,0.161,320,137.0
8,8.0,37,37,0.04553,0.03488,0.10464,0.00000,0.00000,0.02649,8.27,0.00,0.162,341,150.2
9,9.0,39,39,0.04736,0.03656,0.10967,0.00000,0.00000,0.03312,8.27,0.00,0.162,353,157.2
10,10.0,40,40,0.04846,0.03739,0.11217,0.00000,0.00000,0.03999,8.27,0.00,0.162,363,162.3
11,11.0,40,40,0.04881,0.03739,0.11217,0.00000,0.00000,0.04699,8.27,0.00,0.162,365,164.9
12,12.0,40,40,0.04926,0.03739,0.11217,0.00000,0.00000,0.05430,8.27,0.00,0.162,383,172.1
13,13.0,41,41,0.05038,0.03822,0.11465,0.00000,0.00000,0.06169,8.27,0.00,0.163,384,173.5
14,14.0,41,41,0.05078,0.03822,0.11465,0.00000,0.00000,0.06911,8.27,0.00,0.163,384,174.0
15,15.0,41,41,0.05119,0.03822,0.11465,0.00000,0.00000,0.07654,8.27,0.00,0.163,384,174.4
16,16.0,41,41,0.05166,0.03822,0.11465,0.00000,0.00000,0.08413,8.27,0.00,0.163,393,177.9
17,17.0,41,41,0.05209,0.03822,0.11465,0.00000,0.00000,0.09173,8.27,0.00,0.163,393,178.1
18,18.0,36,41,0.05253,0.03822,0.11465,0.00000,0.00000,0.09933,8.27,0.00,0.163,393,178.1
19,19.0,24,41,0.05298,0.03822,0.11465,0.00000,0.00000,0.10694,8.27,0.00,0.164,393,178.2
20,20.0,13,41,0.05342,0.03822,0.11465,0.00000,0.00000,0.11454,8.27,0.00,0.164,393,178.1
21,21.0,3,42,0.05465,0.03904,0.11712,0.00000,0.00000,0.12187,8.27,0.00,0.164,384,171.8
22,22.0,5,45,0.05711,0.04148,0.12445,0.00000,0.00000,0.12864,8.27,0.00,0.164,358,158.8
23,23.0,13,54,0.06365,0.04857,0.14571,0.00000,0.00000,0.13418,8.27,0.00,0.164,311,130.8
24,24.0,9,55,0.06467,0.04934,0.14801,0.00000,0.00000,0.13895,8.27,0.00,0.165,298,115.0
25,25.0,9,58,0.06711,0.05161,0.15483,0.00000,0.00000,0.14438,8.27,0.00,0.165,333,130.4
26,26.0,6,59,0.06795,0.05236,0.15708,0.00000,0.00000,0.15151,8.27,0.00,0.165,383,168.8
27,27.0,7,61,0.06973,0.05385,0.16155,0.00000,0.00000,0.15787,8.27,0.00,0.165,354,151.1
28,28.0,5,61,0.07035,0.05385,0.16155,0.00000,0.00000,0.16454,8.27,0.00,0.165,373,158.3
29,29.0,2,61,0.07042,0.05385,0.16155,0.00000,0.00000,0.17109,8.27,0.00,0.165,375,155.1
30,30.0,2,62,0.07128,0.05459,0.16376,0.00000,0.00000,0.17764,8.27,0.00,0.166,377,155.4
31,31.0,2,62,0.07121,0.05459,0.16376,0.00000,0.00000,0.18342,8.27,0.00,0.166,333,137.2
32,32.0,1,62,0.07273,0.05459,0.16376,0.00000,0.00000,0.18613,8.27,0.00,0.166,210,66.7
33,33.0,0,62,0.07281,0.05459,0.16376,0.00000,0.00000,0.19007,8.27,0.00,0.166,290,96.6
34,34.0,0,62,0.07307,0.05459,0.16376,0.00000,0.00000,0.19400,8.27,0.00,0.166,290,96.5
35,35.0,1,63,0.07392,0.05532,0.16596,0.00000,0.00000,0.19646,8.27,0.00,0.166,193,60.7
36,36.0,1,63,0.06038,0.05532,0.16596,0.00000,0.00000,0.19646,8.27,0.00,0.166,0,0.0
37,37.0,1,63,0.06038,0.05532,0.16596,0.00000,0.00000,0.19646,8.27,0.00,0.166,0,0.0
38,38.0,1,63,0.07527,0.05532,0.16596,0.00000,0.00000,0.19838,8.27,0.00,0.166,193,50.4
39,39.0,1,63,0.07526,0.05532,0.16596,0.00000,0.00000,0.20036,8.27,0.00,0.166,193,51.4
40,40.0,1,63,0.07527,0.05532,0.16596,0.00000,0.00000,0.20237,8.27,0.00,0.166,193,52.0
41,41.0,1,63,0.07530,0.05532,0.16596,0.00000,0.00000,0.20440,8.27,0.00,0.166,193,52.4
42,42.0,0,63,0.07536,0.05532,0.16596,0.00000,0.00000,0.20645,8.27,0.00,0.166,193,52.8
43,43.0,0,63,0.07543,0.05532,0.16596,0.00000,0.00000,0.20852,8.27,0.00,0.166,193,53.0
44,44.0,0,63,0.07551,0.05532,0.16596,0.00000,0.00000,0.21060,8.27,0.00,0.166,193,53.2
