step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,25,25,0.04025,0.02440,0.07319,0.00000,0.00000,0.00154,8.27,0.00,0.159,269,42.3
5,5.0,31,31,0.04438,0.02973,0.08918,0.00000,0.00000,0.00333,8.27,0.00,0.159,279,47.5
6,6.0,35,35,0.04682,0.03318,0.09954,0.00000,0.00000,0.00556,8.27,0.00,0.159,300,56.9
7,7.0,37,37,0.04795,0.03488,0.10464,0.00000,0.00000,0.00829,8.27,0.00,0.159,329,67.9
8,8.0,40,40,0.05000,0.03739,0.11217,0.00000,0.00000,0.01138,8.27,0.00,0.159,343,75.5
9,9.0,44,44,0.05287,0.04067,0.12202,0.00000,0.00000,0.01484,8.27,0.00,0.159,363,83.5
10,10.0,44,44,0.05281,0.04067,0.12202,0.00000,0.00000,0.01845,8.27,0.00,0.160,365,86.4
11,11.0,44,44,0.05287,0.04067,0.12202,0.00000,0.00000,0.02230,8.27,0.00,0.160,376,91.6
12,12.0,46,46,0.05446,0.04229,0.12686,0.00000,0.00000,0.02641,8.27,0.00,0.160,388,97.3
13,13.0,47,47,0.05527,0.04309,0.12926,0.00000,0.00000,0.03056,8.27,0.00,0.160,388,98.1
14,14.0,50,50,0.05751,0.04546,0.13639,0.00000,0.00000,0.03475,8.27,0.00,0.160,388,98.6
15,15.0,51,51,0.05846,0.04625,0.13874,0.00000,0.00000,0.03909,8.27,0.00,0.160,398,102.3
16,16.0,51,51,0.05868,0.04625,0.13874,0.00000,0.00000,0.04349,8.27,0.00,0.160,399,103.2
17,17.0,53,53,0.06067,0.04780,0.14340,0.00000,0.00000,0.04765,8.27,0.00,0.160,289,96.4
18,18.0,52,53,0.06090,0.04780,0.14340,0.00000,0.00000,0.05186,8.27,0.00,0.160,291,97.3
19,19.0,51,53,0.06114,0.04780,0.14340,0.00000,0.00000,0.05607,8.27,0.00,0.160,291,97.4
20,20.0,48,54,0.06215,0.04857,0.14571,0.00000,0.00000,0.06042,8.27,0.00,0.160,298,100.5
21,21.0,48,55,0.06309,0.04934,0.14801,0.00000,0.00000,0.06476,8.27,0.00,0.161,298,100.5
22,22.0,49,56,0.06405,0.05010,0.15030,0.00000,0.00000,0.06907,8.27,0.00,0.161,297,99.6
