step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
33,33.0,996,996,0.29734,0.95697,0.00000,0.00000,0.08443,8.27,0.00,0.074,1067,721.2
1,1.0,13,13,0.01919,0.04023,0.00000,0.00000,0.00114,8.27,0.00,0.159,188,152.3
2,2.0,15,15,0.02180,0.04627,0.00000,0.00000,0.00233,8.27,0.00,0.159,416,161.5
3,3.0,20,20,0.02637,0.06122,0.00000,0.00000,0.00351,8.27,0.00,0.160,422,161.9
4,4.0,26,26,0.03334,0.07884,0.00000,0.00000,0.00490,8.27,0.00,0.160,488,192.1
5,5.0,32,32,0.03888,0.09613,0.00000,0.00000,0.00628,8.27,0.00,0.160,518,192.4
6,6.0,36,36,0.04255,0.10748,0.00000,0.00000,0.00765,8.27,0.00,0.160,532,191.5
7,7.0,39,39,0.04535,0.11590,0.00000,0.00000,0.00902,8.27,0.00,0.160,552,192.3
8,8.0,44,44,0.04967,0.12975,0.00000,0.00000,0.01039,8.27,0.00,0.160,563,192.0
9,9.0,47,47,0.05240,0.13796,0.00000,0.00000,0.01177,8.27,0.00,0.161,584,195.1
10,10.0,47,47,0.05264,0.13796,0.00000,0.00000,0.01316,8.27,0.00,0.161,595,196.2
11,11.0,50,50,0.05514,0.14609,0.00000,0.00000,0.01454,8.27,0.00,0.161,595,194.4
12,12.0,52,52,0.05696,0.15147,0.00000,0.00000,0.01593,8.27,0.00,0.161,606,196.2
13,13.0,54,54,0.05870,0.15681,0.00000,0.00000,0.01732,8.27,0.00,0.161,609,196.9
14,14.0,57,57,0.06120,0.16476,0.00000,0.00000,0.01871,8.27,0.00,0.161,612,197.7
15,15.0,58,58,0.06221,0.16740,0.00000,0.00000,0.02014,8.27,0.00,0.161,631,201.7
16,16.0,61,61,0.06465,0.17525,0.00000,0.00000,0.02156,8.27,0.00,0.161,633,202.2
17,17.0,62,62,0.06563,0.17785,0.00000,0.00000,0.02300,8.27,0.00,0.162,638,204.6
18,18.0,63,63,0.06654,0.18044,0.00000,0.00000,0.02445,8.27,0.00,0.162,647,206.1
19,19.0,64,64,0.06748,0.18303,0.00000,0.00000,0.02591,8.27,0.00,0.162,656,207.7
20,20.0,65,65,0.06836,0.18560,0.00000,0.00000,0.02737,8.27,0.00,0.162,657,207.9
21,21.0,66,66,0.06922,0.18817,0.00000,0.00000,0.02884,8.27,0.00,0.162,658,208.1
22,22.0,66,66,0.06935,0.18817,0.00000,0.00000,0.03030,8.27,0.00,0.162,660,208.9
23,23.0,71,71,0.07319,0.20089,0.00000,0.00000,0.03177,8.27,0.00,0.162,660,208.6
24,24.0,72,72,0.07426,0.20341,0.00000,0.00000,0.03329,8.27,0.00,0.162,692,216.9
25,25.0,72,72,0.07437,0.20341,0.00000,0.00000,0.03481,8.27,0.00,0.162,693,217.2
26,26.0,74,74,0.07595,0.20843,0.00000,0.00000,0.03633,8.27,0.00,0.162,693,216.9
27,27.0,75,75,0.07689,0.21092,0.00000,0.00000,0.03787,8.27,0.00,0.163,703,219.8
28,28.0,75,75,0.07701,0.21092,0.00000,0.00000,0.03941,8.27,0.00,0.163,704,220.2
29,29.0,76,76,0.07784,0.21341,0.00000,0.00000,0.04095,8.27,0.00,0.163,704,219.9
30,30.0,78,78,0.07948,0.21837,0.00000,0.00000,0.04251,8.27,0.00,0.163,714,222.3
31,31.0,81,81,0.08180,0.22574,0.00000,0.00000,0.04409,8.27,0.00,0.163,732,226.1
32,32.0,82,82,0.08272,0.22818,0.00000,0.00000,0.04569,8.27,0.00,0.163,744,229.6
33,33.0,87,87,0.08640,0.24027,0.00000,0.00000,0.04730,8.27,0.00,0.163,745,229.9
34,34.0,91,91,0.08941,0.24981,0.00000,0.00000,0.04894,8.27,0.00,0.163,767,236.1
35,35.0,91,91,0.08963,0.24981,0.00000,0.00000,0.05066,8.27,0.00,0.163,816,247.2
36,36.0,91,91,0.08974,0.24981,0.00000,0.00000,0.05237,8.27,0.00,0.163,816,246.9
37,37.0,93,93,0.09125,0.25453,0.00000,0.00000,0.05409,8.27,0.00,0.163,816,246.6
38,38.0,96,96,0.09348,0.26156,0.00000,0.00000,0.05582,8.27,0.00,0.164,826,248.8
39,39.0,97,97,0.09435,0.26389,0.00000,0.00000,0.05759,8.27,0.00,0.164,849,255.5
40,40.0,99,99,0.09587,0.26853,0.00000,0.00000,0.05937,8.27,0.00,0.164,854,257.0
41,41.0,102,102,0.09807,0.27543,0.00000,0.00000,0.06117,8.27,0.00,0.164,864,259.3
42,42.0,104,104,0.09955,0.27999,0.00000,0.00000,0.06298,8.27,0.00,0.164,874,262.1
43,43.0,107,107,0.10168,0.28678,0.00000,0.00000,0.06481,8.27,0.00,0.164,875,264.0
44,44.0,109,109,0.10317,0.29127,0.00000,0.00000,0.06666,8.27,0.00,0.164,879,267.6
45,45.0,112,112,0.10524,0.29796,0.00000,0.00000,0.06852,8.27,0.00,0.164,888,269.2
46,46.0,112,112,0.10541,0.29796,0.00000,0.00000,0.07040,8.27,0.00,0.164,899,272.0
47,47.0,113,113,0.10618,0.30017,0.00000,0.00000,0.07228,8.27,0.00,0.164,899,271.7
48,48.0,115,115,0.10762,0.30458,0.00000,0.00000,0.07417,8.27,0.00,0.164,899,272.4
49,49.0,116,116,0.10840,0.30677,0.00000,0.00000,0.07605,8.27,0.00,0.165,900,273.2
50,50.0,117,117,0.10915,0.30896,0.00000,0.00000,0.07795,8.27,0.00,0.165,909,274.8
51,51.0,118,118,0.10994,0.31114,0.00000,0.00000,0.07986,8.27,0.00,0.165,912,276.2
52,52.0,118,118,0.11007,0.31114,0.00000,0.00000,0.08177,8.27,0.00,0.165,913,276.4
53,53.0,120,120,0.11147,0.31547,0.00000,0.00000,0.08368,8.27,0.00,0.165,913,276.0
54,54.0,122,122,0.11288,0.31978,0.00000,0.00000,0.08560,8.27,0.00,0.165,917,278.0
55,55.0,124,124,0.11426,0.32407,0.00000,0.00000,0.08753,8.27,0.00,0.165,921,279.9
56,56.0,127,127,0.11624,0.33044,0.00000,0.00000,0.08948,8.27,0.00,0.165,931,282.1
57,57.0,128,128,0.11701,0.33255,0.00000,0.00000,0.09144,8.27,0.00,0.165,935,284.0
58,58.0,128,128,0.11714,0.33255,0.00000,0.00000,0.09340,8.27,0.00,0.165,936,284.2
59,59.0,129,129,0.11789,0.33466,0.00000,0.00000,0.09536,8.27,0.00,0.165,936,283.8
60,60.0,129,129,0.11803,0.33466,0.00000,0.00000,0.09733,8.27,0.00,0.165,945,285.4
61,61.0,129,129,0.11816,0.33466,0.00000,0.00000,0.09930,8.27,0.00,0.165,945,285.0
62,62.0,129,129,0.11828,0.33466,0.00000,0.00000,0.10126,8.27,0.00,0.166,945,284.6
63,63.0,130,130,0.11903,0.33676,0.00000,0.00000,0.10322,8.27,0.00,0.166,945,284.3
64,64.0,130,130,0.11915,0.33676,0.00000,0.00000,0.10519,8.27,0.00,0.166,946,284.5
65,65.0,133,133,0.12111,0.34301,0.00000,0.00000,0.10715,8.27,0.00,0.166,946,284.1
66,66.0,135,135,0.12244,0.34715,0.00000,0.00000,0.10912,8.27,0.00,0.166,950,286.0
67,67.0,137,137,0.12380,0.35126,0.00000,0.00000,0.11111,8.27,0.00,0.166,954,287.8
68,68.0,137,137,0.12393,0.35126,0.00000,0.00000,0.11310,8.27,0.00,0.166,964,289.9
69,69.0,137,137,0.12406,0.35126,0.00000,0.00000,0.11510,8.27,0.00,0.166,964,289.5
70,70.0,138,138,0.12480,0.35331,0.00000,0.00000,0.11709,8.27,0.00,0.166,964,289.2
71,71.0,139,139,0.12552,0.35534,0.00000,0.00000,0.11909,8.27,0.00,0.166,965,289.3
72,72.0,139,139,0.12567,0.35534,0.00000,0.00000,0.12112,8.27,0.00,0.166,987,294.9
73,73.0,140,140,0.12640,0.35738,0.00000,0.00000,0.12315,8.27,0.00,0.166,987,294.5
74,74.0,141,141,0.12713,0.35940,0.00000,0.00000,0.12519,8.27,0.00,0.166,997,296.6
75,75.0,145,145,0.12962,0.36745,0.00000,0.00000,0.12723,8.27,0.00,0.167,998,296.7
76,76.0,146,146,0.13034,0.36944,0.00000,0.00000,0.12928,8.27,0.00,0.167,1002,298.5
77,77.0,147,147,0.13106,0.37143,0.00000,0.00000,0.13134,8.27,0.00,0.167,1011,300.0
78,78.0,149,149,0.13235,0.37539,0.00000,0.00000,0.13340,8.27,0.00,0.167,1012,300.1
79,79.0,151,151,0.13365,0.37932,0.00000,0.00000,0.13547,8.27,0.00,0.167,1015,301.3
80,80.0,152,152,0.13437,0.38128,0.00000,0.00000,0.13756,8.27,0.00,0.167,1026,303.9
81,81.0,152,152,0.13452,0.38128,0.00000,0.00000,0.13966,8.27,0.00,0.167,1031,306.2
82,82.0,156,156,0.13694,0.38905,0.00000,0.00000,0.14176,8.27,0.00,0.167,1031,305.7
83,83.0,157,157,0.13765,0.39097,0.00000,0.00000,0.14388,8.27,0.00,0.167,1036,308.0
84,84.0,157,157,0.13777,0.39097,0.00000,0.00000,0.14600,8.27,0.00,0.167,1038,308.7
85,85.0,158,158,0.13847,0.39289,0.00000,0.00000,0.14811,8.27,0.00,0.167,1038,308.3
86,86.0,160,160,0.13972,0.39672,0.00000,0.00000,0.15023,8.27,0.00,0.167,1039,308.5
87,87.0,162,162,0.14096,0.40052,0.00000,0.00000,0.15235,8.27,0.00,0.167,1041,309.3
88,88.0,163,163,0.14167,0.40241,0.00000,0.00000,0.15450,8.27,0.00,0.167,1047,312.0
89,89.0,164,164,0.14239,0.40429,0.00000,0.00000,0.15664,8.27,0.00,0.168,1049,312.7
90,90.0,164,164,0.14252,0.40429,0.00000,0.00000,0.15879,8.27,0.00,0.168,1050,312.8
91,91.0,165,165,0.14321,0.40617,0.00000,0.00000,0.16093,8.27,0.00,0.168,1050,312.4
92,92.0,168,168,0.14499,0.41177,0.00000,0.00000,0.16309,8.27,0.00,0.168,1059,313.8
93,93.0,169,169,0.14569,0.41363,0.00000,0.00000,0.16525,8.27,0.00,0.168,1065,316.1
94,94.0,171,171,0.14692,0.41732,0.00000,0.00000,0.16743,8.27,0.00,0.168,1074,317.4
95,95.0,172,172,0.14760,0.41916,0.00000,0.00000,0.16961,8.27,0.00,0.168,1076,318.1
1,1.0,13,13,0.01919,0.04023,0.00000,0.00000,0.00114,8.27,0.00,0.159,188,152.3
2,2.0,15,15,0.02180,0.04627,0.00000,0.00000,0.00233,8.27,0.00,0.159,416,161.5
3,3.0,20,20,0.02637,0.06122,0.00000,0.00000,0.00351,8.27,0.00,0.160,422,161.9
4,4.0,26,26,0.03334,0.07884,0.00000,0.00000,0.00490,8.27,0.00,0.160,488,192.1
5,5.0,32,32,0.03888,0.09613,0.00000,0.00000,0.00628,8.27,0.00,0.160,518,192.4
6,6.0,36,36,0.04255,0.10748,0.00000,0.00000,0.00765,8.27,0.00,0.160,532,191.5
7,7.0,39,39,0.04535,0.11590,0.00000,0.00000,0.00902,8.27,0.00,0.160,552,192.3
8,8.0,44,44,0.04967,0.12975,0.00000,0.00000,0.01039,8.27,0.00,0.160,563,192.0
9,9.0,47,47,0.05240,0.13796,0.00000,0.00000,0.01177,8.27,0.00,0.161,584,195.1
10,10.0,47,47,0.05264,0.13796,0.00000,0.00000,0.01316,8.27,0.00,0.161,595,196.2
11,11.0,50,50,0.05514,0.14609,0.00000,0.00000,0.01454,8.27,0.00,0.161,595,194.4
12,12.0,52,52,0.05696,0.15147,0.00000,0.00000,0.01593,8.27,0.00,0.161,606,196.2
13,13.0,54,54,0.05870,0.15681,0.00000,0.00000,0.01732,8.27,0.00,0.161,609,196.9
14,14.0,57,57,0.06120,0.16476,0.00000,0.00000,0.01871,8.27,0.00,0.161,612,197.7
15,15.0,58,58,0.06221,0.16740,0.00000,0.00000,0.02014,8.27,0.00,0.161,631,201.7
16,16.0,61,61,0.06465,0.17525,0.00000,0.00000,0.02156,8.27,0.00,0.161,633,202.2
17,17.0,62,62,0.06563,0.17785,0.00000,0.00000,0.02300,8.27,0.00,0.162,638,204.6
18,18.0,63,63,0.06654,0.18044,0.00000,0.00000,0.02445,8.27,0.00,0.162,647,206.1
19,19.0,64,64,0.06748,0.18303,0.00000,0.00000,0.02591,8.27,0.00,0.162,656,207.7
20,20.0,65,65,0.06836,0.18560,0.00000,0.00000,0.02737,8.27,0.00,0.162,657,207.9
21,21.0,66,66,0.06922,0.18817,0.00000,0.00000,0.02884,8.27,0.00,0.162,658,208.1
22,22.0,66,66,0.06935,0.18817,0.00000,0.00000,0.03030,8.27,0.00,0.162,660,208.9
23,23.0,71,71,0.07319,0.20089,0.00000,0.00000,0.03177,8.27,0.00,0.162,660,208.6
24,24.0,72,72,0.07426,0.20341,0.00000,0.00000,0.03329,8.27,0.00,0.162,692,216.9
25,25.0,72,72,0.07437,0.20341,0.00000,0.00000,0.03481,8.27,0.00,0.162,693,217.2
26,26.0,74,74,0.07595,0.20843,0.00000,0.00000,0.03633,8.27,0.00,0.162,693,216.9
27,27.0,75,75,0.07689,0.21092,0.00000,0.00000,0.03787,8.27,0.00,0.163,703,219.8
28,28.0,75,75,0.07701,0.21092,0.00000,0.00000,0.03941,8.27,0.00,0.163,704,220.2
29,29.0,76,76,0.07784,0.21341,0.00000,0.00000,0.04095,8.27,0.00,0.163,704,219.9
30,30.0,78,78,0.07948,0.21837,0.00000,0.00000,0.04251,8.27,0.00,0.163,714,222.3
31,31.0,81,81,0.08180,0.22574,0.00000,0.00000,0.04409,8.27,0.00,0.163,732,226.1
32,32.0,82,82,0.08272,0.22818,0.00000,0.00000,0.04569,8.27,0.00,0.163,744,229.6
33,33.0,87,87,0.08640,0.24027,0.00000,0.00000,0.04730,8.27,0.00,0.163,745,229.9
34,34.0,91,91,0.08941,0.24981,0.00000,0.00000,0.04894,8.27,0.00,0.163,767,236.1
35,35.0,91,91,0.08963,0.24981,0.00000,0.00000,0.05066,8.27,0.00,0.163,816,247.2
36,36.0,91,91,0.08974,0.24981,0.00000,0.00000,0.05237,8.27,0.00,0.163,816,246.9
37,37.0,93,93,0.09125,0.25453,0.00000,0.00000,0.05409,8.27,0.00,0.163,816,246.6
38,38.0,96,96,0.09348,0.26156,0.00000,0.00000,0.05582,8.27,0.00,0.164,826,248.8
39,39.0,97,97,0.09435,0.26389,0.00000,0.00000,0.05759,8.27,0.00,0.164,849,255.5
40,40.0,99,99,0.09587,0.26853,0.00000,0.00000,0.05937,8.27,0.00,0.164,854,257.0
41,41.0,102,102,0.09807,0.27543,0.00000,0.00000,0.06117,8.27,0.00,0.164,864,259.3
42,42.0,104,104,0.09955,0.27999,0.00000,0.00000,0.06298,8.27,0.00,0.164,874,262.1
43,43.0,107,107,0.10168,0.28678,0.00000,0.00000,0.06481,8.27,0.00,0.164,875,264.0
44,44.0,109,109,0.10317,0.29127,0.00000,0.00000,0.06666,8.27,0.00,0.164,879,267.6
45,45.0,112,112,0.10524,0.29796,0.00000,0.00000,0.06852,8.27,0.00,0.164,888,269.2
46,46.0,112,112,0.10541,0.29796,0.00000,0.00000,0.07040,8.27,0.00,0.164,899,272.0
47,47.0,113,113,0.10618,0.30017,0.00000,0.00000,0.07228,8.27,0.00,0.164,899,271.7
48,48.0,115,115,0.10762,0.30458,0.00000,0.00000,0.07417,8.27,0.00,0.164,899,272.4
49,49.0,116,116,0.10840,0.30677,0.00000,0.00000,0.07605,8.27,0.00,0.165,900,273.2
50,50.0,117,117,0.10915,0.30896,0.00000,0.00000,0.07795,8.27,0.00,0.165,909,274.8
51,51.0,118,118,0.10994,0.31114,0.00000,0.00000,0.07986,8.27,0.00,0.165,912,276.2
52,52.0,118,118,0.11007,0.31114,0.00000,0.00000,0.08177,8.27,0.00,0.165,913,276.4
53,53.0,120,120,0.11147,0.31547,0.00000,0.00000,0.08368,8.27,0.00,0.165,913,276.0
54,54.0,122,122,0.11288,0.31978,0.00000,0.00000,0.08560,8.27,0.00,0.165,917,278.0
55,55.0,124,124,0.11426,0.32407,0.00000,0.00000,0.08753,8.27,0.00,0.165,921,279.9
56,56.0,127,127,0.11624,0.33044,0.00000,0.00000,0.08948,8.27,0.00,0.165,931,282.1
57,57.0,128,128,0.11701,0.33255,0.00000,0.00000,0.09144,8.27,0.00,0.165,935,284.0
58,58.0,128,128,0.11714,0.33255,0.00000,0.00000,0.09340,8.27,0.00,0.165,936,284.2
59,59.0,129,129,0.11789,0.33466,0.00000,0.00000,0.09536,8.27,0.00,0.165,936,283.8
60,60.0,129,129,0.11803,0.33466,0.00000,0.00000,0.09733,8.27,0.00,0.165,945,285.4
61,61.0,129,129,0.11816,0.33466,0.00000,0.00000,0.09930,8.27,0.00,0.165,945,285.0
62,62.0,129,129,0.11828,0.33466,0.00000,0.00000,0.10126,8.27,0.00,0.166,945,284.6
63,63.0,130,130,0.11903,0.33676,0.00000,0.00000,0.10322,8.27,0.00,0.166,945,284.3
64,64.0,130,130,0.11915,0.33676,0.00000,0.00000,0.10519,8.27,0.00,0.166,946,284.5
65,65.0,133,133,0.12111,0.34301,0.00000,0.00000,0.10715,8.27,0.00,0.166,946,284.1
66,66.0,135,135,0.12244,0.34715,0.00000,0.00000,0.10912,8.27,0.00,0.166,950,286.0
67,67.0,137,137,0.12380,0.35126,0.00000,0.00000,0.11111,8.27,0.00,0.166,954,287.8
68,68.0,137,137,0.12393,0.35126,0.00000,0.00000,0.11310,8.27,0.00,0.166,964,289.9
69,69.0,137,137,0.12406,0.35126,0.00000,0.00000,0.11510,8.27,0.00,0.166,964,289.5
70,70.0,138,138,0.12480,0.35331,0.00000,0.00000,0.11709,8.27,0.00,0.166,964,289.2
71,71.0,139,139,0.12552,0.35534,0.00000,0.00000,0.11909,8.27,0.00,0.166,965,289.3
72,72.0,139,139,0.12567,0.35534,0.00000,0.00000,0.12112,8.27,0.00,0.166,987,294.9
73,73.0,140,140,0.12640,0.35738,0.00000,0.00000,0.12315,8.27,0.00,0.166,987,294.5
74,74.0,141,141,0.12713,0.35940,0.00000,0.00000,0.12519,8.27,0.00,0.166,997,296.6
75,75.0,145,145,0.12962,0.36745,0.00000,0.00000,0.12723,8.27,0.00,0.167,998,296.7
76,76.0,146,146,0.13034,0.36944,0.00000,0.00000,0.12928,8.27,0.00,0.167,1002,298.5
77,77.0,147,147,0.13106,0.37143,0.00000,0.00000,0.13134,8.27,0.00,0.167,1011,300.0
78,78.0,149,149,0.13235,0.37539,0.00000,0.00000,0.13340,8.27,0.00,0.167,1012,300.1
79,79.0,151,151,0.13365,0.37932,0.00000,0.00000,0.13547,8.27,0.00,0.167,1015,301.3
80,80.0,152,152,0.13437,0.38128,0.00000,0.00000,0.13756,8.27,0.00,0.167,1026,303.9
81,81.0,152,152,0.13452,0.38128,0.00000,0.00000,0.13966,8.27,0.00,0.167,1031,306.2
82,82.0,156,156,0.13694,0.38905,0.00000,0.00000,0.14176,8.27,0.00,0.167,1031,305.7
83,83.0,157,157,0.13765,0.39097,0.00000,0.00000,0.14388,8.27,0.00,0.167,1036,308.0
84,84.0,157,157,0.13777,0.39097,0.00000,0.00000,0.14600,8.27,0.00,0.167,1038,308.7
85,85.0,158,158,0.13847,0.39289,0.00000,0.00000,0.14811,8.27,0.00,0.167,1038,308.3
86,86.0,160,160,0.13972,0.39672,0.00000,0.00000,0.15023,8.27,0.00,0.167,1039,308.5
87,87.0,162,162,0.14096,0.40052,0.00000,0.00000,0.15235,8.27,0.00,0.167,1041,309.3
88,88.0,163,163,0.14167,0.40241,0.00000,0.00000,0.15450,8.27,0.00,0.167,1047,312.0
89,89.0,164,164,0.14239,0.40429,0.00000,0.00000,0.15664,8.27,0.00,0.168,1049,312.7
90,90.0,164,164,0.14252,0.40429,0.00000,0.00000,0.15879,8.27,0.00,0.168,1050,312.8
91,91.0,165,165,0.14321,0.40617,0.00000,0.00000,0.16093,8.27,0.00,0.168,1050,312.4
92,92.0,168,168,0.14499,0.41177,0.00000,0.00000,0.16309,8.27,0.00,0.168,1059,313.8
93,93.0,169,169,0.14569,0.41363,0.00000,0.00000,0.16525,8.27,0.00,0.168,1065,316.1
94,94.0,171,171,0.14692,0.41732,0.00000,0.00000,0.16743,8.27,0.00,0.168,1074,317.4
95,95.0,172,172,0.14760,0.41916,0.00000,0.00000,0.16961,8.27,0.00,0.168,1076,318.1
96,96.0,173,173,0.14828,0.42099,0.00000,0.00000,0.17179,8.27,0.00,0.168,1076,317.6
97,97.0,176,176,0.15001,0.42645,0.00000,0.00000,0.17397,8.27,0.00,0.168,1085,319.0
98,98.0,177,177,0.15069,0.42826,0.00000,0.00000,0.17617,8.27,0.00,0.168,1090,320.8
99,99.0,178,178,0.15135,0.43006,0.00000,0.00000,0.17838,8.27,0.00,0.168,1099,322.1
100,100.0,179,179,0.15206,0.43186,0.00000,0.00000,0.18059,8.27,0.00,0.168,1102,323.2
101,101.0,181,181,0.15324,0.43543,0.00000,0.00000,0.18280,8.27,0.00,0.168,1103,323.4
102,102.0,182,182,0.15392,0.43722,0.00000,0.00000,0.18503,8.27,0.00,0.168,1107,325.3
103,103.0,182,182,0.15405,0.43722,0.00000,0.00000,0.18726,8.27,0.00,0.168,1108,325.5
104,104.0,180,182,0.15419,0.43722,0.00000,0.00000,0.18949,8.27,0.00,0.169,1108,325.1
105,105.0,180,182,0.15433,0.43722,0.00000,0.00000,0.19171,8.27,0.00,0.169,1107,324.2
106,106.0,184,186,0.15654,0.44428,0.00000,0.00000,0.19392,8.27,0.00,0.169,1107,323.8
107,107.0,184,186,0.15672,0.44428,0.00000,0.00000,0.19618,8.27,0.00,0.169,1123,328.9
108,108.0,184,186,0.15687,0.44428,0.00000,0.00000,0.19842,8.27,0.00,0.169,1123,328.4
109,109.0,185,187,0.15752,0.44603,0.00000,0.00000,0.20067,8.27,0.00,0.169,1123,328.1
110,110.0,185,187,0.15771,0.44603,0.00000,0.00000,0.20292,8.27,0.00,0.169,1126,329.2
111,111.0,187,189,0.15888,0.44952,0.00000,0.00000,0.20517,8.27,0.00,0.169,1126,328.8
112,112.0,188,191,0.16008,0.45299,0.00000,0.00000,0.20743,8.27,0.00,0.169,1129,329.9
113,113.0,186,191,0.16022,0.45299,0.00000,0.00000,0.20968,8.27,0.00,0.169,1129,329.5
114,114.0,186,193,0.16136,0.45643,0.00000,0.00000,0.21192,8.27,0.00,0.169,1125,327.1
115,115.0,188,195,0.16252,0.45986,0.00000,0.00000,0.21417,8.27,0.00,0.169,1134,328.6
116,116.0,189,196,0.16315,0.46156,0.00000,0.00000,0.21642,8.27,0.00,0.169,1135,328.8
117,117.0,191,198,0.16430,0.46495,0.00000,0.00000,0.21867,8.27,0.00,0.169,1136,329.8
118,118.0,194,201,0.16597,0.47000,0.00000,0.00000,0.22095,8.27,0.00,0.169,1142,332.4
119,119.0,194,201,0.16611,0.47000,0.00000,0.00000,0.22323,8.27,0.00,0.169,1147,334.2
120,120.0,197,204,0.16773,0.47499,0.00000,0.00000,0.22552,8.27,0.00,0.170,1147,333.8
121,121.0,197,204,0.16788,0.47499,0.00000,0.00000,0.22782,8.27,0.00,0.170,1159,337.0
122,122.0,198,205,0.16851,0.47665,0.00000,0.00000,0.23012,8.27,0.00,0.170,1159,336.6
123,123.0,199,206,0.16914,0.47830,0.00000,0.00000,0.23243,8.27,0.00,0.170,1161,337.3
124,124.0,200,207,0.16977,0.47995,0.00000,0.00000,0.23474,8.27,0.00,0.170,1162,337.4
125,125.0,200,208,0.17040,0.48159,0.00000,0.00000,0.23704,8.27,0.00,0.170,1162,337.1
126,126.0,201,209,0.17102,0.48322,0.00000,0.00000,0.23933,8.27,0.00,0.170,1160,335.7
127,127.0,201,209,0.17115,0.48322,0.00000,0.00000,0.24163,8.27,0.00,0.170,1161,336.0
128,128.0,204,212,0.17273,0.48809,0.00000,0.00000,0.24393,8.27,0.00,0.170,1161,335.6
129,129.0,204,212,0.17292,0.48809,0.00000,0.00000,0.24624,8.27,0.00,0.170,1172,338.4
130,130.0,204,212,0.17307,0.48809,0.00000,0.00000,0.24855,8.27,0.00,0.170,1172,338.0
131,131.0,205,213,0.17369,0.48971,0.00000,0.00000,0.25085,8.27,0.00,0.170,1172,337.7
