step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01748,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,26,26,0.02232,0.02530,0.07589,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
5,5.0,32,32,0.02700,0.03060,0.09180,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
6,6.0,39,39,0.03226,0.03656,0.10967,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
7,7.0,42,42,0.03445,0.03904,0.11712,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
8,8.0,52,52,0.04149,0.04702,0.14107,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
9,9.0,57,57,0.04487,0.05086,0.15257,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
10,10.0,62,62,0.04817,0.05459,0.16376,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
11,11.0,68,68,0.05200,0.05894,0.17681,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
12,12.0,78,78,0.05814,0.06589,0.19767,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
13,13.0,80,80,0.05933,0.06724,0.20171,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
14,14.0,90,90,0.06510,0.07378,0.22135,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
15,15.0,99,99,0.07006,0.07940,0.23821,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
16,16.0,104,104,0.07273,0.08242,0.24727,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
17,17.0,111,111,0.07635,0.08653,0.25959,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
18,18.0,127,127,0.08420,0.09543,0.28629,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
19,19.0,135,135,0.08792,0.09965,0.29894,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
20,20.0,148,148,0.09369,0.10618,0.31855,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
