step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,26,26,0.04362,0.02530,0.07589,0.00000,0.00000,0.00089,8.27,0.00,0.159,269,22.0
5,5.0,32,32,0.04794,0.03060,0.09180,0.00000,0.00000,0.00192,8.27,0.00,0.159,279,25.0
6,6.0,36,36,0.05047,0.03403,0.10210,0.00000,0.00000,0.00321,8.27,0.00,0.159,300,30.8
7,7.0,38,38,0.05170,0.03572,0.10716,0.00000,0.00000,0.00483,8.27,0.00,0.159,330,38.2
8,8.0,43,43,0.05540,0.03986,0.11958,0.00000,0.00000,0.00665,8.27,0.00,0.159,344,42.8
9,9.0,46,46,0.05766,0.04229,0.12686,0.00000,0.00000,0.00868,8.27,0.00,0.159,364,47.5
10,10.0,46,46,0.05770,0.04229,0.12686,0.00000,0.00000,0.01079,8.27,0.00,0.159,366,49.1
11,11.0,49,49,0.05991,0.04468,0.13403,0.00000,0.00000,0.01307,8.27,0.00,0.159,379,53.1
12,12.0,54,54,0.06165,0.04857,0.14571,0.00000,0.00000,0.01651,8.27,0.00,0.159,390,86.0
13,13.0,56,56,0.06490,0.05010,0.15030,0.00000,0.00000,0.01897,8.27,0.00,0.159,390,57.1
14,14.0,58,58,0.06648,0.05161,0.15483,0.00000,0.00000,0.02160,8.27,0.00,0.159,409,61.0
15,15.0,61,61,0.06869,0.05385,0.16155,0.00000,0.00000,0.02439,8.27,0.00,0.160,300,63.7
16,16.0,64,64,0.07081,0.05605,0.16816,0.00000,0.00000,0.02722,8.27,0.00,0.160,302,64.8
17,17.0,66,66,0.07235,0.05750,0.17250,0.00000,0.00000,0.03016,8.27,0.00,0.160,310,67.0
18,18.0,67,67,0.07313,0.05822,0.17466,0.00000,0.00000,0.03326,8.27,0.00,0.160,326,70.8
19,19.0,70,70,0.07525,0.06036,0.18107,0.00000,0.00000,0.03642,8.27,0.00,0.160,331,72.3
20,20.0,71,71,0.07606,0.06106,0.18318,0.00000,0.00000,0.03968,8.27,0.00,0.160,333,74.3
21,21.0,73,73,0.07750,0.06246,0.18737,0.00000,0.00000,0.04301,8.27,0.00,0.160,342,75.9
22,22.0,75,75,0.07894,0.06384,0.19152,0.00000,0.00000,0.04650,8.27,0.00,0.160,355,79.6
23,23.0,75,75,0.07917,0.06384,0.19152,0.00000,0.00000,0.05001,8.27,0.00,0.160,357,80.1
24,24.0,76,76,0.08000,0.06453,0.19358,0.00000,0.00000,0.05356,8.27,0.00,0.161,360,81.1
25,25.0,77,77,0.08086,0.06521,0.19563,0.00000,0.00000,0.05721,8.27,0.00,0.161,368,83.1
26,26.0,78,78,0.08168,0.06589,0.19767,0.00000,0.00000,0.06085,8.27,0.00,0.161,368,83.0
27,27.0,78,78,0.08192,0.06589,0.19767,0.00000,0.00000,0.06450,8.27,0.00,0.161,369,83.4
28,28.0,78,78,0.08217,0.06589,0.19767,0.00000,0.00000,0.06818,8.27,0.00,0.161,370,83.8
29,29.0,80,80,0.08360,0.06724,0.20171,0.00000,0.00000,0.07187,8.27,0.00,0.161,371,84.3
30,30.0,81,81,0.08442,0.06791,0.20372,0.00000,0.00000,0.07557,8.27,0.00,0.161,371,84.2
31,31.0,81,81,0.08465,0.06791,0.20372,0.00000,0.00000,0.07925,8.27,0.00,0.161,371,84.1
32,32.0,83,83,0.08605,0.06924,0.20771,0.00000,0.00000,0.08298,8.27,0.00,0.161,375,85.0
33,33.0,84,84,0.08685,0.06990,0.20969,0.00000,0.00000,0.08672,8.27,0.00,0.161,377,85.4
34,34.0,84,84,0.08709,0.06990,0.20969,0.00000,0.00000,0.09046,8.27,0.00,0.161,377,85.3
35,35.0,88,88,0.08953,0.07250,0.21750,0.00000,0.00000,0.09435,8.27,0.00,0.161,389,88.6
36,36.0,89,89,0.09028,0.07314,0.21943,0.00000,0.00000,0.09841,8.27,0.00,0.161,396,92.5
37,37.0,89,89,0.09053,0.07314,0.21943,0.00000,0.00000,0.10246,8.27,0.00,0.161,396,92.3
38,38.0,91,91,0.09202,0.07442,0.22326,0.00000,0.00000,0.10668,8.27,0.00,0.161,406,96.2
39,39.0,92,92,0.09288,0.07505,0.22516,0.00000,0.00000,0.11097,8.27,0.00,0.161,415,97.7
40,40.0,94,94,0.09425,0.07631,0.22893,0.00000,0.00000,0.11525,8.27,0.00,0.161,415,97.6
41,41.0,97,97,0.09618,0.07818,0.23453,0.00000,0.00000,0.11958,8.27,0.00,0.161,417,98.4
42,42.0,98,98,0.09700,0.07879,0.23637,0.00000,0.00000,0.12393,8.27,0.00,0.161,419,99.3
43,43.0,98,98,0.09732,0.07879,0.23637,0.00000,0.00000,0.12838,8.27,0.00,0.161,428,101.3
44,44.0,99,99,0.09816,0.07940,0.23821,0.00000,0.00000,0.13290,8.27,0.00,0.161,431,103.1
45,45.0,103,103,0.10061,0.08182,0.24547,0.00000,0.00000,0.13749,8.27,0.00,0.161,440,104.5
46,46.0,105,105,0.10195,0.08302,0.24905,0.00000,0.00000,0.14207,8.27,0.00,0.161,440,104.4
