step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,24,24,0.03429,0.02349,0.07046,0.00000,0.00000,0.00445,8.27,0.00,0.161,269,108.6
5,5.0,29,29,0.03860,0.02797,0.08391,0.00000,0.00000,0.00916,8.27,0.00,0.161,279,114.4
6,6.0,33,33,0.04189,0.03146,0.09439,0.00000,0.00000,0.01447,8.27,0.00,0.161,300,127.9
7,7.0,35,35,0.04379,0.03318,0.09954,0.00000,0.00000,0.02018,8.27,0.00,0.161,320,137.0
8,8.0,37,37,0.04553,0.03488,0.10464,0.00000,0.00000,0.02649,8.27,0.00,0.162,341,150.2
9,9.0,39,39,0.04736,0.03656,0.10967,0.00000,0.00000,0.03312,8.27,0.00,0.162,353,157.2
10,10.0,40,40,0.04846,0.03739,0.11217,0.00000,0.00000,0.03999,8.27,0.00,0.162,363,162.3
11,11.0,40,40,0.04881,0.03739,0.11217,0.00000,0.00000,0.04699,8.27,0.00,0.162,365,164.9
12,12.0,40,40,0.04926,0.03739,0.11217,0.00000,0.00000,0.05430,8.27,0.00,0.162,383,172.1
13,13.0,41,41,0.05038,0.03822,0.11465,0.00000,0.00000,0.06169,8.27,0.00,0.163,384,173.5
14,14.0,41,41,0.05078,0.03822,0.11465,0.00000,0.00000,0.06911,8.27,0.00,0.163,384,174.0
15,15.0,41,41,0.05119,0.03822,0.11465,0.00000,0.00000,0.07654,8.27,0.00,0.163,384,174.4
16,16.0,41,41,0.05166,0.03822,0.11465,0.00000,0.00000,0.08413,8.27,0.00,0.163,393,177.9
17,17.0,41,41,0.05209,0.03822,0.11465,0.00000,0.00000,0.09173,8.27,0.00,0.163,393,178.1
18,18.0,36,41,0.05253,0.03822,0.11465,0.00000,0.00000,0.09933,8.27,0.00,0.163,393,178.1
19,19.0,24,41,0.05298,0.03822,0.11465,0.00000,0.00000,0.10694,8.27,0.00,0.164,393,178.2
