step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,25,25,0.02152,0.02440,0.07319,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,31,31,0.04761,0.02973,0.08918,0.00000,0.00000,0.00089,8.27,0.00,0.159,269,21.9
5,5.0,37,37,0.05177,0.03488,0.10464,0.00000,0.00000,0.00191,8.27,0.00,0.159,279,24.9
6,6.0,41,41,0.05216,0.03822,0.11465,0.00000,0.00000,0.00395,8.27,0.00,0.159,513,48.2
7,7.0,43,43,0.05365,0.03986,0.11958,0.00000,0.00000,0.00633,8.27,0.00,0.159,543,56.0
8,8.0,49,49,0.05809,0.04468,0.13403,0.00000,0.00000,0.00894,8.27,0.00,0.159,557,60.8
9,9.0,52,52,0.06041,0.04702,0.14107,0.00000,0.00000,0.01175,8.27,0.00,0.159,577,65.7
10,10.0,52,52,0.06054,0.04702,0.14107,0.00000,0.00000,0.01465,8.27,0.00,0.159,579,67.4
11,11.0,56,56,0.06341,0.05010,0.15030,0.00000,0.00000,0.01781,8.27,0.00,0.159,601,73.5
12,12.0,160,160,0.11827,0.11190,0.33571,0.00000,0.00000,0.02105,8.27,0.00,0.159,484,74.3
13,13.0,162,162,0.11924,0.11283,0.33849,0.00000,0.00000,0.02430,8.27,0.00,0.160,484,74.7
14,14.0,167,167,0.12158,0.11511,0.34533,0.00000,0.00000,0.02775,8.27,0.00,0.160,500,79.1
15,15.0,173,173,0.12400,0.11778,0.35335,0.00000,0.00000,0.04013,8.27,0.00,0.160,1186,283.9
16,16.0,184,184,0.12887,0.12252,0.36756,0.00000,0.00000,0.05264,8.27,0.00,0.160,1191,287.1
17,17.0,189,189,0.13146,0.12460,0.37381,0.00000,0.00000,0.06550,8.27,0.00,0.161,1209,294.9
18,18.0,195,195,0.13433,0.12705,0.38116,0.00000,0.00000,0.07864,8.27,0.00,0.161,1210,301.3
19,19.0,201,201,0.13719,0.12944,0.38833,0.00000,0.00000,0.09229,8.27,0.00,0.161,1227,312.5
20,20.0,205,205,0.13933,0.13101,0.39302,0.00000,0.00000,0.10618,8.27,0.00,0.162,1230,318.0
