step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,26,26,0.04312,0.02530,0.07589,0.00000,0.00000,0.00036,8.27,0.00,0.159,124,8.5
5,5.0,32,32,0.04906,0.03060,0.09180,0.00000,0.00000,0.00128,8.27,0.00,0.159,279,22.7
6,6.0,39,39,0.05385,0.03656,0.10967,0.00000,0.00000,0.00244,8.27,0.00,0.159,300,28.1
7,7.0,41,41,0.05502,0.03822,0.11465,0.00000,0.00000,0.00390,8.27,0.00,0.159,330,34.9
8,8.0,48,48,0.05991,0.04388,0.13165,0.00000,0.00000,0.00557,8.27,0.00,0.159,344,39.5
9,9.0,51,51,0.06184,0.04625,0.13874,0.00000,0.00000,0.00757,8.27,0.00,0.159,375,47.1
10,10.0,51,51,0.06183,0.04625,0.13874,0.00000,0.00000,0.00965,8.27,0.00,0.159,377,48.8
11,11.0,55,55,0.06431,0.04934,0.14801,0.00000,0.00000,0.01210,8.27,0.00,0.159,408,57.0
12,12.0,59,59,0.06730,0.05236,0.15708,0.00000,0.00000,0.01461,8.27,0.00,0.159,300,57.8
13,13.0,61,61,0.06871,0.05385,0.16155,0.00000,0.00000,0.01714,8.27,0.00,0.159,300,58.1
14,14.0,66,66,0.07215,0.05750,0.17250,0.00000,0.00000,0.01986,8.27,0.00,0.159,315,62.4
15,15.0,68,68,0.07357,0.05894,0.17681,0.00000,0.00000,0.02272,8.27,0.00,0.159,320,65.5
16,16.0,73,73,0.07685,0.06246,0.18737,0.00000,0.00000,0.02563,8.27,0.00,0.159,323,66.6
17,17.0,75,75,0.07823,0.06384,0.19152,0.00000,0.00000,0.02882,8.27,0.00,0.160,347,73.0
18,18.0,77,77,0.07954,0.06521,0.19563,0.00000,0.00000,0.03212,8.27,0.00,0.160,353,75.3
19,19.0,81,81,0.08215,0.06791,0.20372,0.00000,0.00000,0.03561,8.27,0.00,0.160,367,79.9
20,20.0,85,85,0.08468,0.07055,0.21165,0.00000,0.00000,0.03917,8.27,0.00,0.160,369,81.3
