step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,23,23,0.03459,0.02258,0.06773,0.00000,0.00000,0.00439,8.27,0.00,0.159,269,112.2
5,5.0,25,25,0.03545,0.02440,0.07319,0.00000,0.00000,0.00937,8.27,0.00,0.159,279,120.3
6,6.0,26,26,0.03607,0.02530,0.07589,0.00000,0.00000,0.01507,8.27,0.00,0.159,300,133.9
7,7.0,26,26,0.03623,0.02530,0.07589,0.00000,0.00000,0.02126,8.27,0.00,0.159,319,144.0
8,8.0,26,26,0.03639,0.02530,0.07589,0.00000,0.00000,0.02777,8.27,0.00,0.160,329,150.0
9,9.0,26,26,0.03659,0.02530,0.07589,0.00000,0.00000,0.03459,8.27,0.00,0.160,338,155.2
10,10.0,26,26,0.03681,0.02530,0.07589,0.00000,0.00000,0.04150,8.27,0.00,0.160,338,155.8
11,11.0,26,26,0.03710,0.02530,0.07589,0.00000,0.00000,0.04849,8.27,0.00,0.160,338,156.1
12,12.0,26,26,0.03742,0.02530,0.07589,0.00000,0.00000,0.05552,8.27,0.00,0.160,338,156.2
13,13.0,26,26,0.03776,0.02530,0.07589,0.00000,0.00000,0.06257,8.27,0.00,0.160,338,156.3
14,14.0,26,26,0.03815,0.02530,0.07589,0.00000,0.00000,0.06962,8.27,0.00,0.160,338,156.2
15,15.0,26,26,0.03857,0.02530,0.07589,0.00000,0.00000,0.07666,8.27,0.00,0.160,338,155.9
16,16.0,26,26,0.03899,0.02530,0.07589,0.00000,0.00000,0.08369,8.27,0.00,0.160,338,155.7
17,17.0,26,26,0.03940,0.02530,0.07589,0.00000,0.00000,0.09071,8.27,0.00,0.160,338,155.5
18,18.0,23,26,0.03982,0.02530,0.07589,0.00000,0.00000,0.09772,8.27,0.00,0.161,338,155.2
19,19.0,16,26,0.04023,0.02530,0.07589,0.00000,0.00000,0.10472,8.27,0.00,0.161,338,155.0
20,20.0,8,26,0.04065,0.02530,0.07589,0.00000,0.00000,0.11171,8.27,0.00,0.161,338,154.8
21,21.0,0,26,0.04106,0.02530,0.07589,0.00000,0.00000,0.11865,8.27,0.00,0.161,337,153.6
22,22.0,3,29,0.04373,0.02797,0.08391,0.00000,0.00000,0.12499,8.27,0.00,0.161,315,140.7
23,23.0,17,43,0.05447,0.03986,0.11958,0.00000,0.00000,0.13003,8.27,0.00,0.161,265,112.2
24,24.0,24,50,0.04777,0.04546,0.13639,0.00000,0.00000,0.13003,8.27,0.00,0.161,0,0.0
25,25.0,13,50,0.06117,0.04546,0.13639,0.00000,0.00000,0.13421,8.27,0.00,0.161,260,98.1
26,26.0,4,50,0.06068,0.04546,0.13639,0.00000,0.00000,0.14149,8.27,0.00,0.161,376,164.9
27,27.0,0,50,0.06097,0.04546,0.13639,0.00000,0.00000,0.15001,8.27,0.00,0.161,407,190.3
28,28.0,0,50,0.06103,0.04546,0.13639,0.00000,0.00000,0.15687,8.27,0.00,0.161,344,153.2
29,29.0,0,50,0.06140,0.04546,0.13639,0.00000,0.00000,0.16205,8.27,0.00,0.161,289,116.5
