step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,22,22,0.03255,0.02166,0.06497,0.00000,0.00000,0.01248,8.27,0.00,0.162,269,302.9
5,5.0,20,22,0.03341,0.02166,0.06497,0.00000,0.00000,0.02543,8.27,0.00,0.162,279,315.3
6,6.0,20,22,0.03422,0.02166,0.06497,0.00000,0.00000,0.03947,8.27,0.00,0.163,300,340.6
7,7.0,20,22,0.03507,0.02166,0.06497,0.00000,0.00000,0.05407,8.27,0.00,0.164,310,353.2
8,8.0,20,22,0.03583,0.02166,0.06497,0.00000,0.00000,0.06827,8.27,0.00,0.164,300,342.9
9,9.0,20,22,0.03665,0.02166,0.06497,0.00000,0.00000,0.08252,8.27,0.00,0.164,300,343.7
10,10.0,20,22,0.03748,0.02166,0.06497,0.00000,0.00000,0.09681,8.27,0.00,0.164,300,344.3
11,11.0,20,22,0.03831,0.02166,0.06497,0.00000,0.00000,0.11112,8.27,0.00,0.164,300,344.8
12,12.0,20,22,0.03915,0.02166,0.06497,0.00000,0.00000,0.12546,8.27,0.00,0.165,300,345.2
13,13.0,20,22,0.03999,0.02166,0.06497,0.00000,0.00000,0.13982,8.27,0.00,0.165,300,345.5
14,14.0,20,22,0.04083,0.02166,0.06497,0.00000,0.00000,0.15418,8.27,0.00,0.165,300,345.8
15,15.0,20,22,0.04168,0.02166,0.06497,0.00000,0.00000,0.16856,8.27,0.00,0.165,300,345.9
16,16.0,20,22,0.04253,0.02166,0.06497,0.00000,0.00000,0.18295,8.27,0.00,0.165,300,346.1
17,17.0,20,22,0.04337,0.02166,0.06497,0.00000,0.00000,0.19734,8.27,0.00,0.166,300,346.2
18,18.0,18,22,0.04422,0.02166,0.06497,0.00000,0.00000,0.21174,8.27,0.00,0.166,300,346.3
19,19.0,14,22,0.04507,0.02166,0.06497,0.00000,0.00000,0.22614,8.27,0.00,0.166,300,346.4
20,20.0,8,22,0.04592,0.02166,0.06497,0.00000,0.00000,0.24054,8.27,0.00,0.166,300,346.4
21,21.0,0,22,0.04676,0.02166,0.06497,0.00000,0.00000,0.25495,8.27,0.00,0.166,300,346.5
22,22.0,2,24,0.04915,0.02349,0.07046,0.00000,0.00000,0.26883,8.27,0.00,0.166,289,333.8
23,23.0,10,32,0.05619,0.03060,0.09180,0.00000,0.00000,0.28156,8.27,0.00,0.167,265,306.3
24,24.0,22,42,0.05105,0.03904,0.11712,0.00000,0.00000,0.28156,8.27,0.00,0.167,0,0.0
25,25.0,5,42,0.06538,0.03904,0.11712,0.00000,0.00000,0.29127,8.27,0.00,0.167,210,238.6
26,26.0,2,42,0.06545,0.03904,0.11712,0.00000,0.00000,0.30642,8.27,0.00,0.168,322,368.8
27,27.0,0,42,0.06612,0.03904,0.11712,0.00000,0.00000,0.32452,8.27,0.00,0.168,375,432.7
28,28.0,0,42,0.06732,0.03904,0.11712,0.00000,0.00000,0.33805,8.27,0.00,0.169,287,329.3
29,29.0,0,42,0.06817,0.03904,0.11712,0.00000,0.00000,0.34795,8.27,0.00,0.169,210,241.8
30,30.0,0,42,0.05496,0.03904,0.11712,0.00000,0.00000,0.34795,8.27,0.00,0.169,0,0.0
31,31.0,19,61,0.06802,0.05385,0.16155,0.00000,0.00000,0.34795,8.27,0.00,0.169,0,0.0
32,32.0,19,61,0.06802,0.05385,0.16155,0.00000,0.00000,0.34795,8.27,0.00,0.169,0,0.0
33,33.0,20,62,0.06867,0.05459,0.16376,0.00000,0.00000,0.34795,8.27,0.00,0.169,0,0.0
34,34.0,17,65,0.08238,0.05678,0.17034,0.00000,0.00000,0.37472,8.27,0.00,0.175,656,672.3
35,35.0,15,66,0.08456,0.05750,0.17250,0.00000,0.00000,0.40170,8.27,0.00,0.176,656,674.7
36,36.0,13,66,0.08614,0.05750,0.17250,0.00000,0.00000,0.42896,8.27,0.00,0.176,659,680.1
37,37.0,11,66,0.08777,0.05750,0.17250,0.00000,0.00000,0.45727,8.27,0.00,0.178,688,707.4
