step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,26,26,0.04307,0.02530,0.07589,0.00000,0.00000,0.00106,8.27,0.00,0.159,269,27.8
5,5.0,32,32,0.04706,0.03060,0.09180,0.00000,0.00000,0.00231,8.27,0.00,0.159,279,31.8
6,6.0,36,36,0.04932,0.03403,0.10210,0.00000,0.00000,0.00391,8.27,0.00,0.159,300,39.1
7,7.0,38,38,0.05027,0.03572,0.10716,0.00000,0.00000,0.00593,8.27,0.00,0.159,330,48.7
8,8.0,41,41,0.05219,0.03822,0.11465,0.00000,0.00000,0.00826,8.27,0.00,0.159,344,55.2
9,9.0,45,45,0.05494,0.04148,0.12445,0.00000,0.00000,0.01089,8.27,0.00,0.159,364,62.0
10,10.0,45,45,0.05483,0.04148,0.12445,0.00000,0.00000,0.01364,8.27,0.00,0.159,366,64.5
11,11.0,45,45,0.05480,0.04148,0.12445,0.00000,0.00000,0.01659,8.27,0.00,0.160,377,68.9
12,12.0,47,47,0.05632,0.04309,0.12926,0.00000,0.00000,0.01976,8.27,0.00,0.160,389,73.7
13,13.0,48,48,0.05707,0.04388,0.13165,0.00000,0.00000,0.02297,8.27,0.00,0.160,389,74.4
14,14.0,51,51,0.05924,0.04625,0.13874,0.00000,0.00000,0.02620,8.27,0.00,0.160,389,74.9
15,15.0,52,52,0.06012,0.04702,0.14107,0.00000,0.00000,0.02957,8.27,0.00,0.160,399,78.1
16,16.0,52,52,0.06029,0.04702,0.14107,0.00000,0.00000,0.03299,8.27,0.00,0.160,400,79.0
17,17.0,53,54,0.06007,0.04857,0.14571,0.00000,0.00000,0.03768,8.27,0.00,0.160,400,110.4
18,18.0,52,54,0.06035,0.04857,0.14571,0.00000,0.00000,0.04237,8.27,0.00,0.160,400,110.4
19,19.0,51,54,0.06062,0.04857,0.14571,0.00000,0.00000,0.04706,8.27,0.00,0.160,400,110.4
20,20.0,48,55,0.06158,0.04934,0.14801,0.00000,0.00000,0.05175,8.27,0.00,0.160,400,110.4
