step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,26,26,0.04362,0.02530,0.07589,0.00000,0.00000,0.00089,8.27,0.00,0.159,269,22.0
5,5.0,32,32,0.04794,0.03060,0.09180,0.00000,0.00000,0.00192,8.27,0.00,0.159,279,25.0
6,6.0,36,36,0.05047,0.03403,0.10210,0.00000,0.00000,0.00321,8.27,0.00,0.159,300,30.8
7,7.0,38,38,0.05170,0.03572,0.10716,0.00000,0.00000,0.00483,8.27,0.00,0.159,330,38.2
8,8.0,43,43,0.05540,0.03986,0.11958,0.00000,0.00000,0.00665,8.27,0.00,0.159,344,42.8
9,9.0,46,46,0.05766,0.04229,0.12686,0.00000,0.00000,0.00868,8.27,0.00,0.159,364,47.5
10,10.0,46,46,0.05770,0.04229,0.12686,0.00000,0.00000,0.01079,8.27,0.00,0.159,366,49.1
11,11.0,49,49,0.05991,0.04468,0.13403,0.00000,0.00000,0.01307,8.27,0.00,0.159,379,53.1
12,12.0,54,54,0.06352,0.04857,0.14571,0.00000,0.00000,0.01548,8.27,0.00,0.159,390,56.1
13,13.0,56,56,0.06495,0.05010,0.15030,0.00000,0.00000,0.01791,8.27,0.00,0.159,390,56.4
14,14.0,60,60,0.06783,0.05311,0.15932,0.00000,0.00000,0.02052,8.27,0.00,0.159,409,60.4
15,15.0,61,61,0.06870,0.05385,0.16155,0.00000,0.00000,0.02328,8.27,0.00,0.159,300,63.3
16,16.0,66,66,0.07209,0.05750,0.17250,0.00000,0.00000,0.02610,8.27,0.00,0.159,302,64.4
17,17.0,68,68,0.07353,0.05894,0.17681,0.00000,0.00000,0.02917,8.27,0.00,0.160,325,70.1
18,18.0,70,70,0.07498,0.06036,0.18107,0.00000,0.00000,0.03226,8.27,0.00,0.160,326,70.7
19,19.0,73,73,0.07706,0.06246,0.18737,0.00000,0.00000,0.03557,8.27,0.00,0.160,341,75.4
20,20.0,74,74,0.07781,0.06315,0.18945,0.00000,0.00000,0.03897,8.27,0.00,0.160,350,77.6
