step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,25,25,0.04008,0.02440,0.07319,0.00000,0.00000,0.00155,8.27,0.00,0.159,269,43.0
5,5.0,31,31,0.04456,0.02973,0.08918,0.00000,0.00000,0.00334,8.27,0.00,0.159,279,48.3
6,6.0,35,35,0.04333,0.03318,0.09954,0.00000,0.00000,0.00850,8.27,0.00,0.161,300,125.8
7,7.0,37,37,0.04521,0.03488,0.10464,0.00000,0.00000,0.01427,8.27,0.00,0.161,329,140.2
8,8.0,40,40,0.04788,0.03739,0.11217,0.00000,0.00000,0.02037,8.27,0.00,0.161,343,147.5
9,9.0,44,44,0.05126,0.04067,0.12202,0.00000,0.00000,0.02681,8.27,0.00,0.162,363,155.6
10,10.0,44,44,0.05164,0.04067,0.12202,0.00000,0.00000,0.03337,8.27,0.00,0.162,365,157.9
11,11.0,44,44,0.05210,0.04067,0.12202,0.00000,0.00000,0.04013,8.27,0.00,0.162,376,162.9
12,12.0,46,46,0.05401,0.04229,0.12686,0.00000,0.00000,0.04714,8.27,0.00,0.162,388,168.3
13,13.0,46,46,0.05440,0.04229,0.12686,0.00000,0.00000,0.05417,8.27,0.00,0.162,388,168.8
14,14.0,49,49,0.05691,0.04468,0.13403,0.00000,0.00000,0.06121,8.27,0.00,0.163,388,169.2
15,15.0,50,50,0.05809,0.04546,0.13639,0.00000,0.00000,0.06842,8.27,0.00,0.163,398,173.0
16,16.0,50,50,0.05851,0.04546,0.13639,0.00000,0.00000,0.07564,8.27,0.00,0.163,398,173.2
17,17.0,50,50,0.05881,0.04546,0.13639,0.00000,0.00000,0.08325,8.27,0.00,0.163,410,181.4
18,18.0,50,51,0.06098,0.04625,0.13874,0.00000,0.00000,0.08911,8.27,0.00,0.163,291,139.4
19,19.0,49,51,0.06132,0.04625,0.13874,0.00000,0.00000,0.09498,8.27,0.00,0.164,291,139.4
20,20.0,45,51,0.06167,0.04625,0.13874,0.00000,0.00000,0.10084,8.27,0.00,0.164,291,139.4
21,21.0,44,51,0.06204,0.04625,0.13874,0.00000,0.00000,0.10672,8.27,0.00,0.164,292,140.0
22,22.0,44,51,0.06137,0.04625,0.13874,0.00000,0.00000,0.11435,8.27,0.00,0.164,411,181.6
23,23.0,46,53,0.06322,0.04780,0.14340,0.00000,0.00000,0.12177,8.27,0.00,0.164,406,177.2
24,24.0,47,54,0.06436,0.04857,0.14571,0.00000,0.00000,0.12915,8.27,0.00,0.164,405,176.2
